Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,MXN,,N/A,,,,-,31322.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,MORGAN STANLEY,USD,,N/A,,,,-,28213.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,CNY,,N/A,,,,-,24966.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,"GOLDMAN SACHS GROUP, INC.",USD,,N/A,,,,-,18490.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,IDR,,N/A,,,,-,10991.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,DKK,,N/A,,,,-,10224.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,HUF,,N/A,,,,-,10155.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,SGD,,N/A,,,,-,8367.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,JPMORGAN CHASE & CO.,USD,,N/A,,,,-,7920.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,SEK,,N/A,,,,-,6867.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,CHF,,N/A,,,,-,5087.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,ILS,,N/A,,,,-,3605.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,HKD,,N/A,,,,-,3450.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,INR,,N/A,,,,-,3193.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,VND,,N/A,,,,-,2869.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,ZAR,,N/A,,,,-,2852.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,BRL,,N/A,,,,-,2701.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,PLN,,N/A,,,,-,2583.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,NOK,,N/A,,,,-,1133.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,CZK,,N/A,,,,-,1029.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,TRY,,N/A,,,,-,798.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,TWD,,N/A,,,,-,210.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,WESTPAC BANKING CORP.,AUD,,N/A,,,,-,176.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,MEMBERS EQUITY BANK LTD,AUD,,N/A,,,,-,79.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,COMMONWEALTH BANK OF AUSTRALIA LTD.,AUD,,N/A,,,,-,30.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,AUD,,N/A,,,,-,18.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,MORGAN STANLEY,EUR,,N/A,,,,-,15.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,THB,,N/A,,,,-,3.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,KRW,,N/A,,,,-,2.0,0.0
2024-12-31,rest,Balanced Growth,CASH,1,STATE STREET BANK AND TRUST COMPANY,AUD,,N/A,,,,-,-4093977.0,-0.0024
2024-12-31,rest,Balanced Growth,CASH,1,SUB TOTAL,,,N/A,,,,,61160174.0,0.0353
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,AUSTRALIA GOVERNMENT BONDS,-,,N/A,,,,-,45070226.0,0.026
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,NATIONAL AUSTRALIA BANK LTD.,-,,N/A,,,,-,19440969.0,0.0112
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,WESTPAC BANKING CORP.,-,,N/A,,,,-,19376883.0,0.0112
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,,N/A,,,,-,16593263.0,0.0096
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,NEW SOUTH WALES TREASURY CORP.,-,,N/A,,,,-,16438089.0,0.0095
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,BENDIGO AND ADELAIDE BANK LTD.,-,,N/A,,,,-,14672876.0,0.0085
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,TREASURY CORPORATION OF VICTORIA,-,,N/A,,,,-,13336929.0,0.0077
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,BANK OF TOKYO-MITSUBISHI UFJ LTD.,-,,N/A,,,,-,11464232.0,0.0066
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,QUEENSLAND TREASURY CORP.,-,,N/A,,,,-,10564885.0,0.0060999999999999
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,OVERSEAS-CHINESE BANKING CORP. LTD.,-,,N/A,,,,-,9360861.0,0.0054
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,NBN CO. LTD.,-,,N/A,,,,-,8939938.0,0.0052
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,COMMONWEALTH BANK OF AUSTRALIA LTD.,-,,N/A,,,,-,7735295.0,0.0045
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,AIRSERVICES AUSTRALIA,-,,N/A,,,,-,6290024.0,0.0036
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,CANADIAN IMPERIAL BANK OF COMMERCE,-,,N/A,,,,-,6140182.0,0.0034999999999999
2024-12-31,rest,Balanced Growth,FIXED INCOME,0,BANK OF CHINA LTD.,-,,N/A,,,,-,4885814.0,0.0028
