Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,STATE STREET BANK AND TRUST,CLP,,N/A,,,,,20890.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,STATE STREET BANK AND TRUST,RON,,N/A,,,,,15520.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,JPMORGAN CHASE & CO,CAD,,N/A,,,,,11792.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"CITIGROUP, INC.",GBP,,N/A,,,,,206.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,MACQUARIE GROUP LTD.,SGD,,N/A,,,,,142.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"CITIGROUP, INC.",EUR,,N/A,,,,,87.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,MERRILL LYNCH INTERNATIONAL,AUD,,N/A,,,,,52.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,STATE STREET BANK AND TRUST,EGP,,N/A,,,,,14.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,MERRILL LYNCH INTERNATIONAL,GBP,,N/A,,,,,-1.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,STATE STREET BANK AND TRUST,LKR,,N/A,,,,,-618.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",MXN,,N/A,,,,,-42834.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",SEK,,N/A,,,,,-50863.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",JPY,,N/A,,,,,-73557.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,ROYAL BANK OF CANADA,USD,,N/A,,,,,-86242.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",GBP,,N/A,,,,,-296996.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",CAD,,N/A,,,,,-375802.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,THE BANK OF NEW YORK MELLON,USD,,N/A,,,,,-584859.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",EUR,,N/A,,,,,-761612.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,MORGAN STANLEY,USD,,N/A,,,,,-826622.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,HONGKONG & SHANGHAI BANKING CORP. LTD.,AUD,,N/A,,,,,-3573798.0,-0.0001
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"CITIGROUP, INC.",AUD,,N/A,,,,,-8837488.0,-0.0004
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,STANDARD CHARTERED BANK,AUD,,N/A,,,,,-10998955.0,-0.0005
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,ROYAL BANK OF CANADA,AUD,,N/A,,,,,-16886914.0,-0.0007
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,BARCLAYS BANK PLC,AUD,,N/A,,,,,-34738064.0,-0.0014
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,AUD,,N/A,,,,,-41211381.0,-0.0017
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,BANK OF AMERICA NATIONAL ASSOCIATION,AUD,,N/A,,,,,-52479970.0,-0.0022
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,WESTPAC BANKING CORPORATION,AUD,,N/A,,,,,-52952097.0,-0.0022
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,UBS AG,AUD,,N/A,,,,,-67219931.0,-0.0028
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,BNP PARIBAS,AUD,,N/A,,,,,-91766400.0,-0.0038
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Cash,1,"GOLDMAN SACHS GROUP, INC.",AUD,,N/A,,,,,-92904684.0,-0.0038
