Portfolio Holdings Information for Investment Option: Growth Accumulation Option - Assets,,,,,,,,,,,,,
Section,Table Order,Security Name,Portfolio Name,Manager Name,Issuer,Institution,Security Identifier,Ownership%,Address,Local Currency,Units Held,Market Value,Weight
Listed equities,4,TURKIYE SINAI KALKINMA BANKASI AS COMMON STOCK TRY 1,,,,,B03MY88,,,,481257.64,268617.59,0.00%
Listed equities,4,TURVO INTERNATIONAL CO LTD COMMON STOCK TWD 10,,,,,B4T5HX5,,,,203138.37,2827130.49,0.00%
Listed equities,4,TWILIO A,,,,,BD6P5Q0,,,,3574.61,623989.92,0.00%
Listed equities,4,TXNM ENERGY INC,,,,,2707826,,,,27955.64,2220106.68,0.00%
Listed equities,4,TYSON FOODS A,,,,,2909730,,,,5132.79,476180.71,0.00%
Listed equities,4,UACJ CORP COMMON STOCK JPY,,,,,B0N9WZ2,,,,14251.18,780620.61,0.00%
Listed equities,4,UBER TECHNOLOGIES,,,,,BK6N347,,,,2598.28,253134.69,0.00%
Listed equities,4,UBS GROUP AG COMMON STOCK CHF 0.1,,,,,BRJL176,,,,435821.57,21538450.13,0.03%
Listed equities,4,UBS GROUP AG COMMON STOCK CHF 0.1,,,,,BRTR118,,,,90292.64,4421663.53,0.01%
Listed equities,4,ULTA BEAUTY,,,,,B28TS42,,,,27501.63,19318878.09,0.03%
Listed equities,4,UNI-CHARM CORP,,,,,6911485,,,,77995.42,1044019.9,0.00%
Listed equities,4,UNI-PRESIDENT ENT.,,,,,6700393,,,,424185.59,1690596.12,0.00%
Listed equities,4,UNIBAIL-RODAMCO-WESTFIELD,,,,,BDDR365,,,,221330.13,1332407.41,0.00%
Listed equities,4,UNICREDIT,,,,,BYMXPS7,,,,674743,43474545.4,0.06%
Listed equities,4,UNILEVER INDONESIA,,,,,6687184,,,,2112798.4,399652.39,0.00%
Listed equities,4,UNILEVER PLC (GB),,,,,B10RZP7,,,,3380.13,310957.2,0.00%
Listed equities,4,UNILEVER PLC ADR USD,,,,,2416520,,,,23105.64,2115948.82,0.00%
Listed equities,4,UNIMICRON TECHNOLOGY,,,,,6137720,,,,542402.17,3767696.96,0.01%
Listed equities,4,UNION PACIFIC CORP,,,,,2914734,,,,16443.03,6056154.1,0.01%
Listed equities,4,UNITED ENERGY GROUP LTD COMMON STOCK HKD 0.01,,,,,B0FXSY3,,,,8664087.78,639512.06,0.00%
Listed equities,4,UNITED OVERSEAS BANK,,,,,6916781,,,,13542.56,582494.58,0.00%
Listed equities,4,UNITED THERAPEUTICS CORP,,,,,2430412,,,,988.92,563564.77,0.00%
Listed equities,4,UNITED TRACTORS,,,,,6230845,,,,26061.55,70023.32,0.00%
Listed equities,4,UNITEDHEALTH GROUP,,,,,2917766,,,,186840.06,152652690.4,0.20%
Listed equities,4,UNIVERSAL HEALTH SVCS B,,,,,2923785,,,,34016.23,9857371.91,0.01%
Listed equities,4,UNIVERSAL INSURANCE HOLDINGS INC COMMON STOCK USD 0.01,,,,,2912374,,,,76843.78,2613793.18,0.00%
Listed equities,4,UNIVERSAL SCIEN A (HK-C),,,,,BP3R4F5,,,,38738.02,141431.8,0.00%
Listed equities,4,UNIVERSAL STORE HOLDINGS LTD COMMON STOCK AUD,,,,,BMCK9H1,,,,1516814.43,13014267.78,0.02%
Listed equities,4,UNIVERSAL TECHNICAL INSTITUTE INC COMMON STOCK USD 0.0001,,,,,2002543,,,,51362.51,2132811.48,0.00%
Listed equities,4,UNUM GROUP COMMON STOCK USD 0.1,,,,,2433842,,,,32938.34,3885143.62,0.01%
Listed equities,4,US BANCORP,,,,,2736035,,,,213322.85,16479418.29,0.02%
Listed equities,4,VAIL RESORTS,,,,,2954194,,,,147944.57,44790778.38,0.06%
Listed equities,4,VALE ON,,,,,2196286,,,,111401.44,1588737.64,0.00%
Listed equities,4,VALERO ENERGY CORP,,,,,2041364,,,,98245.75,19452388.33,0.03%
Listed equities,4,VARUN BEVERAGES,,,,,BQB80M6,,,,258535.89,3114169.17,0.00%
Listed equities,4,VAULT MINERALS LTD COMMON STOCK AUD 0,,,,,BSML1B4,,,,38007628.34,12542517.35,0.02%
Listed equities,4,VEDANTA,,,,,6136040,,,,391934.71,3286223.53,0.00%
Listed equities,4,VENTIA SERVICES GROUP LTD,,,,,BNV08F0,,,,1920437.19,6913573.87,0.01%
Listed equities,4,VEOLIA ENVIRONNEMENT,,,,,4031879,,,,20986.24,951520.58,0.00%
Listed equities,4,VERALTO CORP,,,,,BPGMZQ5,,,,2204.6,362656.49,0.00%
Listed equities,4,VERBUND A,,,,,4661607,,,,42422.85,4966516.73,0.01%
Listed equities,4,VERISIGN,,,,,2142922,,,,21902.73,7321308.44,0.01%
Listed equities,4,VERIZON COMMUNICATIONS,,,,,2090571,,,,1066466.22,68881505.42,0.09%
Listed equities,4,VERTIV HOLDINGS A,,,,,BL3LWS8,,,,8375.13,1536781.43,0.00%
Listed equities,4,VESTAS WIND SYSTEMS,,,,,BN4MYF5,,,,21922.41,482218.36,0.00%
Listed equities,4,VIATRIS,,,,,BMWS3X9,,,,624559.16,12558768.56,0.02%
Listed equities,4,VIBRA ENERGIA SA COMMON STOCK BRL,,,,,BPBLV81,,,,24486.83,114207.37,0.00%
Listed equities,4,VINCI,,,,,B1XH026,,,,478688.49,79850264.9,0.11%
Listed equities,4,VIPSHOP HOLDINGS ADR,,,,,B3N0H17,,,,263419.98,5730868.42,0.01%
Listed equities,4,VISA A,,,,,B2PZN04,,,,308328.8,157383887.8,0.21%
Listed equities,4,VISTRA ENERGY,,,,,BZ8VJQ8,,,,1810.92,403249.64,0.00%
Listed equities,4,VIVA ENERGY GROUP LTD,,,,,BYQM3N1,,,,8258119.49,21718854.26,0.03%
Listed equities,4,VODACOM GROUP,,,,,B65B4D0,,,,341466.16,2962418.15,0.00%
Listed equities,4,VODAFONE GROUP,,,,,BH4HKS3,,,,8562835.9,11830016.16,0.02%
Listed equities,4,VODAFONE GROUP PLC ADR USD,,,,,BK019T4,,,,620038.94,8502189.44,0.01%
Listed equities,4,VODAFONE IDEA,,,,,B1MP4H4,,,,2887606.79,432532.77,0.00%
Listed equities,4,VOLKSWAGEN STAMM,,,,,5497102,,,,307.07,47324.52,0.00%
Listed equities,4,VOLKSWAGEN VORZUG,,,,,5497168,,,,4669.82,695407.47,0.00%
Listed equities,4,VOLTRONIC POWER TECH,,,,,B96HCH8,,,,2362.07,216442.18,0.00%
Listed equities,4,VSTECS HOLDINGS LTD COMMON STOCK HKD 0.1,,,,,6527031,,,,165345.19,178769.1,0.00%
Listed equities,4,VULCAN STEEL LTD,,,,,BMG3PV2,,,,708687.05,4783637.6,0.01%
Listed equities,4,WABTEC CORP,,,,,2955733,,,,3852.54,1179687.63,0.00%
Listed equities,4,WALMART,,,,,2936921,,,,234032.73,34151428.34,0.05%
Listed equities,4,WALMART MEXICO V,,,,,BW1YVH8,,,,1999560.87,8525501.24,0.01%
Listed equities,4,WAN HAI LINES,,,,,6932334,,,,461211.28,1842706.66,0.00%
Listed equities,4,WANT WANT CHINA HLDGS,,,,,B2Q14Z3,,,,188178.57,178415.49,0.00%
Listed equities,4,WARNER BROS DISCOVERY INC COMMON STOCK USD,,,,,BM8JYX3,,,,994054.48,16970291.21,0.02%
Listed equities,4,WARTSILA B,,,,,4525189,,,,10178.18,291255.44,0.00%
Listed equities,4,WASTE CONNECTIONS,,,,,BYVG1F6,,,,316327.39,87661234.38,0.12%
Listed equities,4,WASTE MANAGEMENT,,,,,2937667,,,,8714.48,2840175.49,0.00%
Listed equities,4,WATTS CO LTD COMMON STOCK JPY,,,,,6524377,,,,35903.53,243524.7,0.00%
Listed equities,4,WEB TRAVEL GROUP LIMITED,,,,,6015815,,,,2590714.33,11891378.79,0.02%
Listed equities,4,WEBJET GROUP LTD COMMON STOCK AUD,,,,,BSY5JG5,,,,3588870.22,3122317.09,0.00%
Listed equities,4,WEG ON,,,,,2945422,,,,211663.82,2920117.72,0.00%
Listed equities,4,WEIBO CORP ADR,,,,,BLLJ4H7,,,,21492.61,331509.96,0.00%
Listed equities,4,WEICHAI POWER CO H,,,,,6743956,,,,1328672.93,3281950.82,0.00%
Listed equities,4,WELLS FARGO & CO,,,,,2649100,,,,734577.49,83334769.66,0.11%
Listed equities,4,WESFARMERS,,,,,6948836,,,,4774202.14,341498679,0.45%
Listed equities,4,WEST AFRICAN RESOURCES LIMITED,,,,,B4KBBN0,,,,14722357.42,21126582.9,0.03%
Listed equities,4,WESTERN MINING A (HK-C),,,,,BP3R7X4,,,,7716.11,27437.21,0.00%
Listed equities,4,WESTGOLD RESOURCES LTD,,,,,BYVQ673,,,,2597825.67,7351846.64,0.01%
Listed equities,4,WESTON (GEORGE),,,,,2956662,,,,32769.05,8226285.14,0.01%
Listed equities,4,WESTPAC BANKING,,,,,6076146,,,,14317351.18,462736790.1,0.61%
Listed equities,4,WH GROUP,,,,,BLLHKZ1,,,,5306002.63,6630396.12,0.01%
Listed equities,4,WHEATON PRECIOUS METALS CORP,,,,,BDG1S92,,,,10000.23,908363.37,0.00%
Listed equities,4,WHITEHAVEN COAL LTD,,,,,B1XQXC4,,,,14252917.79,88368090.33,0.12%
Listed equities,4,WILDCAT RESOURCES LTD,,,,,BMXRJN7,,,,16744511.72,4604740.72,0.01%
Listed equities,4,WILL SC A (HK-C),,,,,BK947V2,,,,160691.48,3712450.8,0.00%
Listed equities,4,WILLIAMS COS,,,,,2967181,,,,12530.38,1095282.34,0.00%
Listed equities,4,WILLIAMS-SONOMA INC COMMON STOCK USD 0.01,,,,,2967589,,,,2362.07,706466.74,0.00%
Listed equities,4,WILLIS TOWERS WATSON,,,,,BDB6Q21,,,,150733.4,76258950.28,0.10%
Listed equities,4,WILMAR INTERNATIONAL,,,,,B17KC69,,,,36927.09,135529.11,0.00%
Listed equities,4,WIPRO,,,,,6206051,,,,740421.18,4216290.05,0.01%
Listed equities,4,WISETECH GLOBAL,,,,,BZ8GX83,,,,1170663.36,141720506.9,0.19%
Listed equities,4,WISTRON CORP,,,,,6672481,,,,38021.31,194803.1,0.00%
Listed equities,4,WIWYNN CORPORATION,,,,,BF4QXG5,,,,787.36,101626.97,0.00%
Listed equities,4,WIX.COM,,,,,BFZCHN7,,,,2614.03,905822.26,0.00%
Listed equities,4,WIZZ AIR HOLDINGS PLC COMMON STOCK GBP 0.0001,,,,,BN574F9,,,,70586.25,2054603.08,0.00%
Listed equities,4,WOLTERS KLUWER,,,,,5671519,,,,7470.45,2004035.07,0.00%
Listed equities,4,WOODSIDE ENERGY GROUP LTD COMMON STOCK AUD 0,,,,,AU0000224040,,,,11433100.79,281254279.5,0.37%
Listed equities,4,WOOLWORTHS GROUP,,,,,6981239,,,,5965587.93,181890776.1,0.24%
Listed equities,4,WOORI FINANCIAL GROUP,,,,,BGHWH98,,,,314116.27,5296832.32,0.01%
Listed equities,4,WORKDAY A,,,,,B8K6ZD1,,,,208056.87,86707443.69,0.11%
Listed equities,4,WORLEY LTD,,,,,6562474,,,,2878282.03,39432463.77,0.05%
Listed equities,4,WULIANGYE YIBIN A (HK-C),,,,,BD5CPG2,,,,13421.94,415903.98,0.00%
Listed equities,4,WUXI APPTEC CO H,,,,,BGHH0L6,,,,164945.41,1937698.62,0.00%
Listed equities,4,XERO (AU),,,,,B8P4LP4,,,,2016687.56,339932855.9,0.45%
Listed equities,4,XIAOMI CORP B,,,,,BG0ZMJ9,,,,1930165.17,13845578.71,0.02%
Listed equities,4,XINJIANG GOLDWIND SCI H,,,,,B59GZJ7,,,,43625.92,59322.56,0.00%
Listed equities,4,YANG MING MARINE TRANSP,,,,,6987583,,,,1059457.95,3951072.85,0.01%
Listed equities,4,YANGZIJIANG SHIPBUILD,,,,,B1VT035,,,,1415039.85,5009168.55,0.01%
Listed equities,4,YAPI VE KREDI BANKASI,,,,,B03MZJ6,,,,2299844.93,3216542.83,0.00%
Listed equities,4,YEALINK NETWORK TECHNOLOGY CORP LTD COMMON STOCK CNY 1,,,,,BFCCR07,,,,82200.18,702078.73,0.00%
Listed equities,4,YOKOGAWA ELECTRIC CORP,,,,,6986427,,,,139204.9,4861159.44,0.01%
Listed equities,4,YOUNG FAST OPTOELECTRONICS CO LTD COMMON STOCK TWD 10,,,,,B2QM230,,,,367696.2,1095922.77,0.00%
Listed equities,4,YPF D ADR,,,,,2985945,,,,78299.61,5375944.9,0.01%
Listed equities,4,YTL CORP BHD COMMON STOCK MYR 0,,,,,6436126,,,,41415.03,39941.1,0.00%
Listed equities,4,YUANTA FINANCIAL HOLDING,,,,,6424110,,,,573769.37,961062.67,0.00%
Listed equities,4,YUEXIU PROPERTY CO,,,,,BNR5PB4,,,,354158.75,374811.84,0.00%
Listed equities,4,YUM CHINA HOLDINGS,,,,,BYW4289,,,,494760.8,38492494.09,0.05%
Listed equities,4,YUM CHINA HOLDINGS INC COMMON STOCK USD 0.01,,,,,BN2BD13,,,,46362.6,3607190.72,0.00%
Listed equities,4,YUTONG BUS CO A (HK-C),,,,,BP3R5T6,,,,72751.88,424663.35,0.00%
Listed equities,4,ZAI LAB,,,,,BP8L269,,,,133211.98,578878.11,0.00%
Listed equities,4,ZAI LAB ADR,,,,,BD9GVY0,,,,37228.52,1574763.84,0.00%
Listed equities,4,ZEBRA TECHNOLOGIES A,,,,,2989356,,,,1118.84,697919.32,0.00%
Listed equities,4,ZHEJIANG CHINT A (HK-C),,,,,BP3R5K7,,,,57470.31,297694.41,0.00%
Listed equities,4,ZHEJIANG EXPRESSWAY H,,,,,6990763,,,,631961.9,734514.28,0.00%
Listed equities,4,ZHEJIANG JINGXIN PHARMACEUTICAL CO LTD COMMON STOCK CNY 1,,,,,BD5LTK1,,,,1111119.65,3146998.62,0.00%
Listed equities,4,ZHEJIANG NHU CO LTD COMMON STOCK CNY 1,,,,,BD5CH66,,,,116630.91,566982.29,0.00%
Listed equities,4,ZHEN DING TECHNOLOGY,,,,,B734XQ4,,,,635311.13,3755805.96,0.01%
Listed equities,4,ZHENGZHOU COAL MINING MACHINERY GROUP CO LTD COMMON STOCK CN,,,,,BP3RCS4,,,,786176.99,2257983.57,0.00%
Listed equities,4,ZHONGJIN GOLD A (HK-C),,,,,BP3R585,,,,16219.58,43174.86,0.00%
Listed equities,4,ZHONGSHENG GROUP HLDGS,,,,,B633D97,,,,222959.03,647154.58,0.00%
Listed equities,4,ZHUZHOU CRRC TIMES H,,,,,B1L3XL6,,,,9175.93,62577.98,0.00%
Listed equities,4,ZIJIN MINING A (HK-C),,,,,BP3R400,,,,2160124.47,7226971.16,0.01%
Listed equities,4,ZIJIN MINING GROUP H,,,,,6725299,,,,4412252.05,12972009.72,0.02%
Listed equities,4,ZIM INTEGRATED SHIPPING,,,,,BLC90J0,,,,110225.4,3822239.11,0.01%
Listed equities,4,ZIMPLATS HOLDINGS LTD COMMON STOCK AUD 0.1,,,,,6128490,,,,5598.82,73400.53,0.00%
Listed equities,4,ZOETIS A,,,,,B95WG16,,,,184918.91,48661612.82,0.06%
Listed equities,4,ZOOM COMMUNICATIONS A,,,,,BGSP7M9,,,,140709.54,18546887.93,0.02%
Listed equities,4,ZSCALER INC COMMON STOCK USD 0.001,,,,,BZ00V34,,,,1973.91,575163.51,0.00%
Listed equities,4,ZTE CORP H,,,,,B04KP88,,,,104496.96,529054.22,0.00%
Listed equities,4,ZURICH INSURANCE GROUP,,,,,5983816,,,,3283.28,3152766.2,0.00%
Listed equities TOTAL,4.5,,,,,,,,,,,42011018765,55.44%
Unlisted equities internal,5,,CIM Environmental,,,,,3.62%,,,,,
Unlisted equities internal,5,,Frontier Pty Ltd,,,,,24.98%,,,,,
Unlisted equities internal,5,,Industry Super,,,,,15.59%,,,,,
Unlisted equities internal,5,,USAM INVESTMENTS,,,,,80.58%,,,,,
Unlisted equities internal TOTAL,5.5,,,,,,,,,,,342452588.1,0.45%
Unlisted equities external,6,,,Archer Capital,,,,,,,,960300.02,0.00%
Unlisted equities external,6,,,Bain Capital,,,,,,,,2031466.92,0.00%
Unlisted equities external,6,,,Barings,,,,,,,,4249162.43,0.01%
Unlisted equities external,6,,,Blackstone,,,,,,,,43284005.11,0.06%
Unlisted equities external,6,,,Brookfield Asset Management,,,,,,,,370867273,0.49%
Unlisted equities external,6,,,Charlesbank Capital Partners,,,,,,,,37612727.37,0.05%
Unlisted equities external,6,,,Continuity Capital (previously Wilshire Private Markets Group),,,,,,,,733549.77,0.00%
Unlisted equities external,6,,,EQT,,,,,,,,52423282.64,0.07%
Unlisted equities external,6,,,Harbourvest,,,,,,,,151312057.6,0.20%
Unlisted equities external,6,,,IFM Investors,,,,,,,,14604140.83,0.02%
Unlisted equities external,6,,,LGT Capital Partners,,,,,,,,59333718.58,0.08%
Unlisted equities external,6,,,Mill Point Capital,,,,,,,,4179737.08,0.01%
Unlisted equities external,6,,,Neuberger Berman,,,,,,,,132506832.6,0.17%
Unlisted equities external,6,,,Next Capital Fund,,,,,,,,15945885.17,0.02%
Unlisted equities external,6,,,Pomona Australia,,,,,,,,1049116.18,0.00%
Unlisted equities external,6,,,Potentia Capital,,,,,,,,69259729.1,0.09%
Unlisted equities external,6,,,Roc Partners,,,,,,,,589720880.4,0.78%
Unlisted equities external,6,,,Stafford Capital Partners,,,,,,,,11154130.41,0.01%
Unlisted equities external,6,,,The Growth Fund,,,,,,,,8837587.07,0.01%
Unlisted equities external,6,,,Top Tier Capital Partners,,,,,,,,11704364.82,0.02%
Unlisted equities external,6,,,VenCap International,,,,,,,,34029105.97,0.04%
Unlisted equities external,6,,,Wilshire,,,,,,,,611873.95,0.00%
Unlisted equities external TOTAL,6.5,,,,,,,,,,,1616410927,2.13%
Listed property,7,ABACUS GROUP REIT AUD 0,,,,,BQV4PB8,,,,302782.16,333060.38,0.00%
Listed property,7,ABACUS STORAGE KING REIT AUD,,,,,BQYLGZ7,,,,299185.26,336583.42,0.00%
Listed property,7,Agree Realty,,,,,2062161,,,,9868.03,1122834.02,0.00%
Listed property,7,AMERICAN TOWER CORP,,,,,B7FBFL2,,,,10110.46,2995009.75,0.00%
Listed property,7,APN CONVENIENCE RETAIL REIT,,,,,BPG8J16,,,,19046.52,55996.78,0.00%
Listed property,7,ARENA REIT,,,,,B99K263,,,,254305.37,989247.91,0.00%
Listed property,7,Big Yellow Group,,,,,286941,,,,176308.84,3423673.42,0.00%
Listed property,7,BRITISH LAND CO,,,,,136701,,,,146962.47,1071366.94,0.00%
Listed property,7,BWP TRUST,,,,,6127453,,,,835685.51,2741048.47,0.00%
Listed property,7,BXP,,,,,2019479,,,,6600.93,792773.08,0.00%
Listed property,7,CANADIAN APT PPTYS REIT,,,,,2117599,,,,46445.75,2223545.22,0.00%
Listed property,7,CENTURIA CAPITAL GROUP,,,,,6518745,,,,15317576.18,27188697.72,0.04%
Listed property,7,CENTURIA INDUSTRIAL REIT,,,,,BD31FD8,,,,3528040.6,9949074.5,0.01%
Listed property,7,CENTURIA OFFICE REIT,,,,,BKTW448,,,,297042.09,326746.3,0.00%
Listed property,7,CHARTER HALL GROUP,,,,,B15F6S6,,,,5973983.49,85726663.08,0.11%
Listed property,7,CHARTER HALL LONG WALE REIT,,,,,BDB46J2,,,,1067106.19,3990977.17,0.01%
Listed property,7,CHARTER HALL RETAIL REIT,,,,,6225595,,,,1150294.44,3623427.49,0.00%
Listed property,7,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,,,,,BHJVMY0,,,,210027.13,539769.73,0.00%
Listed property,7,Cousins Property,,,,,BJP0MF6,,,,48060.14,2378361.71,0.00%
Listed property,7,CROMWELL PROPERTY GROUP,,,,,6225476,,,,2003533.81,761342.85,0.00%
Listed property,7,CROWN CASTLE,,,,,BTGQCX1,,,,5898.63,864668.14,0.00%
Listed property,7,CubeSmart,,,,,B6SW913,,,,33615.93,2326483.96,0.00%
Listed property,7,Derwent London,,,,,265274,,,,88381.41,3502211.58,0.00%
Listed property,7,DEXUS,,,,,B033YN6,,,,6758103.82,45008971.41,0.06%
Listed property,7,DEXUS INDUSTRIA REIT REIT AUD 0,,,,,BP2RQ94,,,,109956.91,282589.26,0.00%
Listed property,7,DIGITAL INFRASTRUCTURE REIT REIT AUD,,,,,BTCHK67,,,,9963861.01,44339181.51,0.06%
Listed property,7,DIGITAL REALTY TRUST,,,,,B03GQS4,,,,36937.87,10579331.18,0.01%
Listed property,7,ELANOR COMMERCIAL PROPERTY FUND,,,,,BKM1DJ0,,,,131981.13,80508.49,0.00%
Listed property,7,EMBASSY OFFICE PARKS REIT,,,,,BJH4V15,,,,557259.13,3884578.08,0.01%
Listed property,7,EQUINIX,,,,,BVLZX12,,,,7475.2,11383817.5,0.02%
Listed property,7,EQUITY LIFESTYLE PPTYS,,,,,2563125,,,,23589.3,2537426.36,0.00%
Listed property,7,EQUITY RESIDENTIAL,,,,,2319157,,,,55304.71,6409862.09,0.01%
Listed property,7,Essential Properties Realty Trust,,,,,BFFK0X2,,,,7535.99,380725.05,0.00%
Listed property,7,ESSEX PROPERTY TRUST,,,,,2316619,,,,6101.35,2812840.89,0.00%
Listed property,7,EXTRA SPACE STORAGE,,,,,B02HWR9,,,,3766.68,910110.13,0.00%
Listed property,7,Federal Realty Invs,,,,,BN7P9B2,,,,39600.32,7160228.58,0.01%
Listed property,7,FIBRA UNO ADMINISTRACION,,,,,B671GT8,,,,869425.92,1399311.48,0.00%
Listed property,7,GDI PROPERTY GROUP,,,,,BHB0NV9,,,,4270384.71,2455471.21,0.00%
Listed property,7,GECINA,,,,,7742468,,,,743.27,112436.38,0.00%
Listed property,7,GOODMAN GROUP,,,,,B03FYZ4,,,,12148369.3,432967881.9,0.57%
Listed property,7,GPT GROUP,,,,,6365866,,,,15173880.51,66309857.85,0.09%
Listed property,7,GROWTHPOINT PROP LTD,,,,,BBGB5W0,,,,680846.85,741839.46,0.00%
Listed property,7,GROWTHPOINT PROPERTIES AUSTRALIA,,,,,B1Y9BC8,,,,157380.82,374566.34,0.00%
Listed property,7,HEALTHCO HEALTHCARE AND WELLNESS REIT,,,,,BNHNN03,,,,328685.77,335259.48,0.00%
Listed property,7,HEALTHPEAK PROPERTIES,,,,,BJBLRK3,,,,69683.5,2281328.53,0.00%
Listed property,7,HOMECO DAILY NEEDS REIT,,,,,BNC0NF4,,,,1124012.13,1286993.89,0.00%
Listed property,7,HOST HOTELS & RESORTS,,,,,2567503,,,,450234.84,12740231.55,0.02%
Listed property,7,HOTEL PROPERTY INVESTMENTS,,,,,BGSHGN9,,,,2189122.51,8209209.41,0.01%
Listed property,7,Igd - Immobiliare Grande Distribuzione,,,,,BF0VLX7,,,,124956.87,522461.33,0.00%
Listed property,7,INGENIA COMMUNITIES GROUP,,,,,B84GSC7,,,,246490.85,1128928.08,0.00%
Listed property,7,INVITATION HOMES,,,,,BD81GW9,,,,61254.08,3162873.04,0.00%
Listed property,7,Kilroy Realty,,,,,2495529,,,,47155.48,3080738.1,0.00%
Listed property,7,KIMCO REALTY CORP,,,,,2491594,,,,185969.37,7037490.68,0.01%
Listed property,7,KLEPIERRE,,,,,7582556,,,,58507.57,2720262.71,0.00%
Listed property,7,LAND SECURITIES GROUP,,,,,BYW0PQ6,,,,115369.63,1362860.32,0.00%
Listed property,7,LENDLEASE GROUP,,,,,6512004,,,,7237974.52,45092581.23,0.06%
Listed property,7,MIRVAC GROUP,,,,,6161978,,,,17821162.97,33414680.57,0.04%
Listed property,7,NATIONAL RETAIL PPTYS,,,,,2211811,,,,617964.25,40771767.13,0.05%
Listed property,7,NATIONAL STORAGE REIT,,,,,BGP6479,,,,1199638.13,2807153.22,0.00%
Listed property,7,Nippon Accommodations Fund,,,,,B182BB2,,,,25.11,151484.1,0.00%
Listed property,7,PROLOGIS,,,,,B44WZD7,,,,260575.97,44484987.19,0.06%
Listed property,7,RAM ESSENTIAL SERVICES PROPERTY FUND REIT AUD,,,,,BMCFQX1,,,,9614.88,5720.86,0.00%
Listed property,7,REGION GROUP,,,,,BPBMY63,,,,2235350,4627174.49,0.01%
Listed property,7,Rexford Industrial Realty,,,,,BC9ZHL9,,,,13143.72,820699.43,0.00%
Listed property,7,RURAL FUNDS GROUP,,,,,BJVD378,,,,223045.74,386984.36,0.00%
Listed property,7,Safestore Holdings,,,,,B1N7Z09,,,,35862.72,467171.22,0.00%
Listed property,7,SBA COMMUNICATIONS A,,,,,BZ6TS23,,,,3763.2,1238699.5,0.00%
Listed property,7,SCENTRE GROUP,,,,,BLZH0Z7,,,,12414524.63,42581819.47,0.06%
Listed property,7,Shaftesbury Capital,,,,,B62G9D3,,,,563781.48,1431204.02,0.00%
Listed property,7,Shurgard Self Storage,,,,,BQZCBZ4,,,,36961.66,2216127.1,0.00%
Listed property,7,SIMON PROPERTY GROUP,,,,,2812452,,,,19070.14,5304156.35,0.01%
Listed property,7,Sirius Real Estate,,,,,B1W3VF5,,,,529190.84,840289.61,0.00%
Listed property,7,STOCKLAND,,,,,6850856,,,,9715.38,46633.82,0.00%
Listed property,7,SUN COMMUNITIES,,,,,2860257,,,,9133.2,1813953.46,0.00%
Listed property,7,Terreno Realty,,,,,B3N4753,,,,15543.82,1484714.89,0.00%
Listed property,7,UNIBAIL-RODAMCO-WE,,,,,BF2PQ09,,,,26438.76,3215503.28,0.00%
Listed property,7,Unite Group,,,,,692861,,,,140892.84,2298477.7,0.00%
Listed property,7,Urban Edge Properties,,,,,BTPSGQ9,,,,34598.57,1201436.2,0.00%
Listed property,7,VENTAS,,,,,2927925,,,,78516.69,7468057.2,0.01%
Listed property,7,VICINITY CENTRES,,,,,BY7QXS7,,,,2686398.19,5641436.19,0.01%
Listed property,7,WAREHOUSES DE PAUW SCA,,,,,BK8VQD9,,,,31584.57,1003650.59,0.00%
Listed property,7,WAYPOINT REIT TRUST,,,,,BLBQ285,,,,2755208.77,6419636.44,0.01%
Listed property,7,WELLTOWER INC,,,,,BYVYHH4,,,,66204.28,13476097.28,0.02%
Listed property,7,WEYERHAEUSER CO,,,,,2958936,,,,12755.2,579922.28,0.00%
Listed property TOTAL,7.5,,,,,,,,,,,1112555955,1.47%
Unlisted property internal,8,,1 William St Brisbane,,,,,41.06%,"1 William St, Brisbane",,,,
Unlisted property internal,8,,13 Spring St Land,,,,,82.60%,"17 Spring St, Melbourne",,,,
Unlisted property internal,8,,140 Williams St Perth,,,,,82.13%,"140 William St, Perth",,,,
Unlisted property internal,8,,171 Collins St Melbourne,,,,,41.06%,"171 Collins St, Melbourne",,,,
Unlisted property internal,8,,205 North Quay Unit Trust,,,,,82.13%,"205 North Quay, Brisbane",,,,
Unlisted property internal,8,,311 Spencer St Unit Trust,,,,,41.06%,"311 Spencer St, Melbourne",,,,
Unlisted property internal,8,,313 Spencer St Melbourne,,,,,41.06%,"313 Spencer St, Melbourne",,,,
Unlisted property internal,8,,447 Collins St Melbourne,,,,,41.06%,447 Collins St Melbourne,,,,
Unlisted property internal,8,,5 Martin Place Unit Trust,,,,,82.13%,"5 Martin Place, Sydney",,,,
Unlisted property internal,8,,720 Bourke St Melbourne,,,,,82.13%,"720 Bourke St, Melbourne",,,,
Unlisted property internal,8,,88 Alfred St Unit Trust,,,,,82.60%,"88 Alfred St, Sydney",,,,
Unlisted property internal,8,,9 ESPLANADE UT,,,,,41.06%,"9 The Esplanade, Perth",,,,
Unlisted property internal,8,,Brisbane Unit Trust,,,,,82.60%,"443 Queen St, Brisbane",,,,
Unlisted property internal,8,,CBUS Prop R3 Pty Ltd North Sydney,,,,,74.34%,"East Walker St, North Sydney. 173-179 Walker St and 11-17 Hampden St, North Sydney",,,,
Unlisted property internal,8,,CBUS Sydney Residential Unit Trust,,,,,82.60%,"Newmarket, Randwick, 162 Barker St, Randwick",,,,
Unlisted property internal,8,,Circular Quay Developments,,,,,82.13%,"121 Castlereagh St, Sydney",,,,
