Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARBA,Balanced,Equity,Listed,,Nintendo Co Ltd,Name,,,6639550,3171901,Japan,,,301981423.0,0.13,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Electric Glass Co Ltd,Name,,,6642666,2428,Japan,,,84116.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Express Holdings Inc,Name,,,BKSHP63,164189,Japan,,,4037848.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Paint Holdings Co Ltd,Name,,,6640507,125537,Japan,,,1320452.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Sanso Holdings Corp,Name,,,6640541,70086,Japan,,,3186444.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Steel Corp,Name,,,6642569,2198979,Japan,,,71909028.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Telegraph And Telephone Corp,Name,,,6641373,742659,Japan,,,1205892.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Television Holdings Inc,Name,,,6644060,8925,Japan,,,251998.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nippon Yusen KK,Name,,,6643960,2258228,Japan,,,122373574.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nisource Inc,Name,,,2645409,38770,United States,,,2301816.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nissan Chemical Corp,Name,,,6641588,67769,Japan,,,3446764.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nissan Motor Co Ltd,Name,,,6642860,254487,Japan,,,1255362.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nisshin Seifun Group Inc,Name,,,6640961,78216,Japan,,,1480640.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nissin Foods Holdings Co Ltd,Name,,,6641760,16865,Japan,,,662609.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Niterra Co Ltd,Name,,,6619604,72645,Japan,,,3792550.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nitori Holdings Co Ltd,Name,,,6644800,6890,Japan,,,1319589.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nitto Denko Corp,Name,,,6641801,192014,Japan,,,5288458.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nmdc Ltd,Name,,,6148119,9746237,India,,,12120339.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nmdc Steel Ltd,Name,,,BQPDVR9,2150081,India,,,1750234.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nn Group Nv,Name,,,BNG8PQ9,162611,Netherlands,,,11441300.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nof Corp,Name,,,6640488,57880,Japan,,,1312182.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nok Corp,Name,,,6642428,16931,Japan,,,430814.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nokia Oyj,Name,,,5902941,2596105,Finland,,,18559309.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nomura Holdings Inc,Name,,,2830164,878,Japan,,,8211.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nomura Holdings Inc,Name,,,6643108,158546,Japan,,,1517422.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nomura Real Estate Holdings Inc,Name,,,B1CWJM5,36749,Japan,,,1474786.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nomura Research Institute Ltd,Name,,,6390921,101125,Japan,,,4841894.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nordea Bank Abp,Name,,,BFM0SV9,782584,Finland,,,13742783.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nordea Bank Abp,Name,,,BYZF9J9,2548,Finland,,,44809.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nordic Semiconductor Asa,Name,,,B00ZG06,8744,Norway,,,124902.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nordnet Ab (Publ),Name,,,BNDLH43,37330,Sweden,,,1281224.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nordson Corp,Name,,,2641838,1834,United States,,,619853.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Norfolk Southern Corp,Name,,,2641894,44134,United States,,,16729894.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Norsk Hydro Asa,Name,,,B11HK39,985779,Norway,,,8767273.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Northern Star Resources Ltd,Name,,,6717456,2637184,Australia,,,40718128.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Northern Trust Corp,Name,,,2648668,100051,United States,,,16563322.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Northrop Grumman Corp,Name,,,2648806,243981,United States,,,184927280.0,0.08,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Norwood Immunology Pty Ltd,Name,,,526966SZ,196504,Australia,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nova Ltd,Name,,,2577740,975,Israel,,,309988.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nova Ltd,Name,,,6534161,315,Israel,,,100405.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novartis Ag,Name,,,2620105,212104,Switzerland,,,33335806.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novartis Ag,Name,,,7103065,1796536,Switzerland,,,283998248.0,0.12,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novatek Microelectronics Corp,Name,,,6346333,194376,Taiwan,,,4807089.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novo Nordisk A/S,Name,,,2651202,828,Denmark,,,115059.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novo Nordisk A/S,Name,,,BP6KMJ1,2751435,Denmark,,,385175005.0,0.16,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Novozymes A/S,Name,,,B798FW0,42397,Denmark,,,3876560.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,NRG Energy Inc,Name,,,2212922,188958,United States,,,27534128.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ns Solutions Corp,Name,,,6544687,7875,Japan,,,329541.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nsk Ltd,Name,,,6641544,37799,Japan,,,266831.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ntpc Ltd,Name,,,B037HF1,4791327,India,,,30131229.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ntt Data Corp,Name,,,6125639,48692,Japan,,,1516235.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,NU Holdings Ltd/Cayman Islands,Name,,,BN6NP19,4711157,Brazil,,,78829983.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nucor Corp,Name,,,2651086,529405,United States,,,99793076.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nutanix Inc,Name,,,BYQBFT8,22517,United States,,,2224936.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nutrien Ltd,Name,,,BDH3SB9,12272,Canada,,,886945.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nutrien Ltd,Name,,,BDRJLN0,37454,Canada,,,2705372.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,NVIDIA Corp,Name,,,2379504,13332517,United States,,,2891744732.0,1.21,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nvr Inc,Name,,,2637785,2083,United States,,,27514638.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Nxp Semiconductors Nv,Name,,,B505PN7,67007,Netherlands,,,22494263.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Obayashi Corp,Name,,,6656407,36815,Japan,,,791867.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Obic Business Consultants Co Ltd,Name,,,6174620,1247,Japan,,,88876.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Obic Co Ltd,Name,,,6136749,34387,Japan,,,1658448.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Objective Corporation Ltd,Name,,,6283407,2527688,Australia,,,40139688.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Occidental Petroleum Corp,Name,,,2655408,137071,United States,,,10938692.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Odakyu Electric Railway Co Ltd,Name,,,6656106,26512,Japan,,,395611.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oil And Natural Gas Corporation Ltd,Name,,,6139362,4308168,India,,,19444874.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oil India Ltd,Name,,,B409HQ9,1610690,India,,,13088743.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oji Holdings Corp,Name,,,6657701,243462,Japan,,,1511481.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Okta Inc,Name,,,BDFZSP1,13375,United States,,,1702212.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Olam Group Ltd,Name,,,BNM1NQ8,6678821,Singapore,,,9646855.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Olav Thon Eiendomsselskap Asa,Name,,,4657628,643,Norway,,,20760.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Old Dominion Freight Line Inc,Name,,,2656423,514811,United States,,,146673004.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Olympus Corp,Name,,,6658801,110116,Japan,,,2682575.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Omnicom Group Inc,Name,,,2279303,161622,United States,,,22459787.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Omron Corp,Name,,,6659428,9909,Japan,,,545123.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Omv Ag,Name,,,4651459,362042,Austria,,,22609336.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ON Semiconductor Corp,Name,,,2583576,137697,United States,,,14022151.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ONEOK Inc,Name,,,2130109,194217,United States,,,31493745.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Onex Corp,Name,,,2659518,2074,Canada,,,261476.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ono Pharmaceutical Co Ltd,Name,,,6660107,1527775,Japan,,,25662946.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ooredoo Qpsc,Name,,,6158174,1080487,Qatar,,,5535859.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Opc Energy Ltd,Name,,,BF8KKX9,6349,Israel,,,83501.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Open House Group Co Ltd,Name,,,BD3D170,45346,Japan,,,2483383.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Open Text Corp,Name,,,CA6837151068,274950,Canada,,,12560849.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oracle Corp,Name,,,2661568,177167,United States,,,47683310.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oracle Corp Japan,Name,,,6141680,10303,Japan,,,1604632.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orange Polska Sa,Name,,,5552551,1223038,Poland,,,3522594.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orange SA,Name,,,5176177,1141302,France,,,18377691.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,O'reilly Automotive Inc,Name,,,B65LWX6,3542,United States,,,6783063.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Organo Corp,Name,,,6470522,11090,Japan,,,934589.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orica Ltd,Name,,,6458001,42351814,Australia,,,702193078.0,0.29,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oriental Land Co Ltd,Name,,,6648891,50399,Japan,,,1772398.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Origin Energy Ltd,Name,,,6214861,188760180,Australia,,,2057485965.0,0.86,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orion Corp,Name,,,BDVLJ72,49677,South Korea,,,5580919.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orix Corp,Name,,,6661144,94498,Japan,,,3309650.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orkla Asa,Name,,,B1VQF42,9449,Norway,,,132157.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orora Ltd,Name,,,BH4TCW7,1936408,Australia,,,4763563.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Orsted A/S,Name,,,BYT16L4,11189,Denmark,,,813572.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Osaka Gas Co Ltd,Name,,,6661768,21721,Japan,,,772368.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Otis Worldwide Corp,Name,,,BK531S8,24513,United States,,,3666545.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Otp Bank Nyrt,Name,,,7320154,106310,Hungary,,,9374742.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Otsuka Corp,Name,,,6267058,23231,Japan,,,861609.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Otsuka Holdings Co Ltd,Name,,,B5LTM93,36683,Japan,,,3242128.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Oversea-Chinese Banking Corporation Ltd,Name,,,B0F9V20,179929,Singapore,,,3555363.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ovintiv Inc,Name,,,BJ01KB6,128863,United States,,,8429226.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Owens Corning,Name,,,B1FW7Q2,406697,United States,,,111876960.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,P/F Bakkafrost,Name,,,B5L7703,2075,Norway,,,187084.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Paccar Inc,Name,,,2665861,89326,United States,,,15007238.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Packaging Corp Of America,Name,,,2504566,49385,United States,,,17957112.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pakistan Telecommunication Co Ltd,Name,,,4701882,197,Pakistan,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Paladin Energy Ltd,Name,,,6668468,746094,Australia,,,5640469.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Palantir Technologies Inc,Name,,,BN78DQ4,33483,United States,,,4089988.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Palo Alto Networks Inc,Name,,,B87ZMX0,10814,United States,,,3178109.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pan American Silver Corp,Name,,,2669272,25618,Canada,,,836613.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pan American Silver Corp,Name,,,2703396,11856,Canada,,,387173.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pan Pacific International Holdings Corp,Name,,,6269861,102110,Japan,,,4529090.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Panasonic Holdings Corp,Name,,,6572707,205926,Japan,,,3477046.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pandora A/S,Name,,,B44XTX8,61719,Denmark,,,18229811.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pandox Ab,Name,,,BZ0CT92,18442,Sweden,,,517048.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Parker-Hannifin Corp,Name,,,2671501,397537,United States,,,408374684.0,0.17,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Parkland Corp,Name,,,BLFHPV8,5667,Canada,,,206882.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Partners Group Holding Ag,Name,,,B119QG0,6286,Switzerland,,,13779684.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Patanjali Foods Ltd,Name,,,BKVLFJ5,1116071,India,,,37518703.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Paychex Inc,Name,,,2674458,74583,United States,,,16891051.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Paypal Holdings Inc,Name,,,BYW36M8,283311,United States,,,39054555.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Paz Oil Company Ltd,Name,,,B1L3K60,3671,Israel,,,733879.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pccw Ltd,Name,,,6574071,74154,Hong Kong,,,69690.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pdd Holdings Inc,Name,,,BYVW0F7,1309693,China,,,205163800.0,0.09,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pearson Plc,Name,,,0677608,24443,United Kingdom,,,633847.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pearson Plc,Name,,,2704485,10654,United Kingdom,,,277383.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pembina Pipeline Corp,Name,,,B4PT2P8,76190,Canada,,,4544213.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,PennyMac Financial Services Inc,Name,,,BGYTGH3,24941,United States,,,4114541.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pentair Plc,Name,,,BLS09M3,46070,United Kingdom,,,7488387.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,People's Insurance Company Group Of China Ltd,Name,,,B8RZJZ1,17797687,China,,,14320963.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pepper Money Ltd,Name,,,BMBPP68,32061480,Australia,,,45046379.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,PepsiCo Inc,Name,,,2681511,606212,United States,,,148882495.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Peptidream Inc,Name,,,B97SH97,16668,Japan,,,452999.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Perkinelmer Inc,Name,,,2305844,3813,United States,,,687292.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pernod Ricard Sa,Name,,,4682329,479178,France,,,87352921.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Persimmon Plc,Name,,,0682538,18715,United Kingdom,,,453520.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Persol Holdings Co Ltd,Name,,,B3CY709,1284050,Japan,,,3120868.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Perusahaan Gas Negara Tbk Pt,Name,,,6719764,27407624,Indonesia,,,4373022.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Petrochina Co Ltd,Name,,,6226576,46299068,China,,,58818123.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Petroleo Brasileiro Sa Petrobras,Name,,,2616580,4885697,Brazil,,,101477934.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Petroleo Brasileiro Sa Petrobras,Name,,,2684532,7584573,Brazil,,,71760672.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Petronet Lng Ltd,Name,,,B00KT68,1861995,India,,,12160910.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Peyto Exploration & Development Corp,Name,,,B6775F5,2060839,Canada,,,39667947.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pfizer Inc,Name,,,2684703,415122,United States,,,17787603.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,PG&E Corp,Name,,,2689560,161383,United States,,,5259980.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Phillips 66,Name,,,B78C4Y8,38003,United States,,,6992962.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Phoenix Group Holdings Plc,Name,,,BGXQNP2,943730,United Kingdom,,,9735649.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Phoenix Holdings Ltd,Name,,,6460590,6379,Israel,,,150363.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Picc Property And Casualty Co Ltd,Name,,,6706250,11540508,China,,,29417997.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pilbara Minerals Ltd,Name,,,B2368L5,191655798,Australia,,,419726198.0,0.18,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ping An Insurance Group Co Of China Ltd,Name,,,B01FLR7,1379401,China,,,13207417.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pinnacle Investment Management Group Ltd,Name,,,BD0F7H1,2771179,Australia,,,63321444.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pinterest Inc,Name,,,BJ2Z0H2,153188,United States,,,7175067.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pnc Financial Services Group Inc,Name,,,2692665,63692,United States,,,19838484.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Polyus PJSC,Name,,,RU000A0JNAA8,49832,Russia,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pool Corp,Name,,,2781585,1241,United States,,,683332.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Porsche Automobil Holding Se,Name,,,7101069,123878,Germany,,,7530985.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Port Of Tauranga Ltd,Name,,,BZCMYD9,15414,New Zealand,,,89681.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Portillos Inc,Name,,,BNV0RN1,456540,United States,,,6931244.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Porto Seguro Sa,Name,,,B0498T7,830659,Brazil,,,7937379.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Poste Italiane Spa,Name,,,BYYN701,75558,Italy,,,1721122.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pou Chen Corp,Name,,,6696157,2815238,Taiwan,,,5117726.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Power Assets Holdings Ltd,Name,,,6435327,9187,Hong Kong,,,103534.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Power Corporation Of Canada,Name,,,2697701,1097966,Canada,,,55289070.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Power Finance Corporation Ltd,Name,,,B1S7225,5581474,India,,,47225001.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Power Grid Corporation Of India Ltd,Name,,,B233HS6,2100294,India,,,12231435.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Powertech Technology Inc,Name,,,6599676,1036848,Taiwan,,,6231754.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Powszechna Kasa Oszczednosci Bank Polski Sa,Name,,,B03NGS5,392821,Poland,,,9179016.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Powszechny Zaklad Ubezpieczen Sa,Name,,,B63DG21,441907,Poland,,,7920755.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ppg Industries Inc,Name,,,2698470,75313,United States,,,14529732.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ppl Corp,Name,,,2680905,61435,United States,,,3220845.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prada Spa,Name,,,B4PFFW4,100929,Italy,,,1262256.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Premier Investments Ltd,Name,,,6699781,3731786,Australia,,,119902291.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Primax Electronics Ltd,Name,,,B5M70F8,1237655,Taiwan,,,4633922.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Principal Financial Group Inc,Name,,,2803014,478478,United States,,,59822261.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Pro Medicus Ltd,Name,,,6292782,122605,Australia,,,30665856.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Procter & Gamble Co,Name,,,2704407,1887599,United States,,,511113536.0,0.21,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Progressive Corp,Name,,,2705024,946641,United States,,,366348553.0,0.15,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Promotora Y Operadora De Infraestructura Sab De Cv,Name,,,2393388,123765,Mexico,,,1698072.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Propel Funeral Partners Ltd,Name,,,BYWQNJ3,1815936,Australia,,,10659543.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prosus NV,Name,,,BJDS7L3,32826,Netherlands,,,2105419.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Protector Forsikring ASA,Name,,,B182K93,8488,Norway,,,344030.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prudential Financial Inc,Name,,,2819118,839809,United States,,,160772841.0,0.07,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prudential PLC,Name,,,0709954,34524,United Kingdom,,,444841.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prudential PLC,Name,,,2706588,12863,United Kingdom,,,331153.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Prysmian Spa,Name,,,B1W4V69,19511,Italy,,,2012054.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,PTC Inc,Name,,,B95N910,14927,United States,,,4432797.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Public Service Enterprise Group Inc,Name,,,2707677,30284,United States,,,4132659.0,0.0,,,,,,,nan,nan
