Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amprion GmbH,,,,,,,,,,1737216.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Amvest RCF Custodian BV,,,,,,,,,,1202303.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Anglian Water Osprey Financing PLC,,,,,,,,,,1410942.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Anglian Water Services Financing PLC,,,,,,,,,,868553.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Anglo American Capital PLC,,,,,,,,,,3297034.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Anheuser-Busch Cos LLC / Anheuser-Busch InBev Worldwide Inc,,,,,,,,,,9592638.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Anheuser-Busch InBev SA/NV,,,,,,,,,,4835757.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Annington Funding PLC,,,,,,,,,,491384.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Antero Resources Corp,,,,,,,,,,2253055.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Aon North America Inc,,,,,,,,,,4670783.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AP Moller - Maersk A/S,,,,,,,,,,713271.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Apollo Debt Solutions BDC,,,,,,,,,,1376521.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,APPF Commercial Finance Pty Ltd,,,,,,,,,,15254534.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Apple Inc,,,,,,,,,,16094077.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,APRR SA,,,,,,,,,,1396171.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ArcelorMittal SA,,,,,,,,,,3684736.0,0.0
